,Chromosome,Fitness
33,"[1, 2, 1, 1, 3, 3, 1, 0, 1, 1, 0, 1, 1, 6, 6, 3, 1, 1, 4, 0]",0.5459187587500001
21,"[3, 1, 1, 1, 0, 1, 5, 1, 1, 1, 1, 5, 1, 1, 1, 2, 4, 4, 0, 1]",0.5431394785714285
35,"[1, 1, 1, 0, 1, 3, 1, 1, 3, 1, 1, 1, 1, 5, 1, 6, 1, 2, 4, 1]",0.5431394785714285
10,"[1, 1, 3, 1, 1, 1, 1, 1, 1, 5, 1, 0, 1, 1, 6, 6, 3, 1, 1, 1]",0.54258705875
4,"[2, 4, 4, 0, 1, 3, 2, 1, 1, 0, 5, 1, 5, 1, 1, 4, 5, 4, 1, 1]",0.54256566375
28,"[0, 1, 3, 2, 1, 1, 0, 1, 1, 1, 1, 1, 4, 6, 2, 3, 1, 1, 4, 4]",0.5405281842857143
24,"[1, 2, 1, 1, 0, 3, 1, 0, 1, 1, 0, 5, 1, 5, 1, 2, 1, 1, 0, 0]",0.5390719585714285
26,"[1, 2, 4, 1, 0, 1, 1, 0, 1, 1, 6, 6, 4, 6, 2, 3, 1, 1, 0, 0]",0.5386575985714286
14,"[1, 1, 3, 5, 0, 1, 1, 1, 1, 1, 1, 5, 1, 6, 2, 3, 1, 1, 0, 1]",0.5361116614285714
31,"[3, 1, 3, 1, 1, 5, 0, 1, 1, 1, 1, 5, 1, 6, 1, 4, 4, 1, 1, 1]",0.5361116614285714
27,"[1, 1, 3, 5, 0, 1, 1, 1, 1, 5, 1, 1, 3, 1, 1, 1, 1, 1, 0, 1]",0.53601133875
29,"[1, 1, 3, 5, 0, 1, 1, 1, 1, 5, 1, 5, 1, 5, 4, 1, 1, 2, 0, 1]",0.5357372137499999
32,"[1, 1, 0, 1, 0, 3, 6, 1, 1, 1, 1, 5, 1, 1, 1, 4, 4, 1, 1, 1]",0.5357372137499999
8,"[1, 1, 0, 1, 3, 1, 6, 1, 1, 1, 1, 5, 1, 1, 4, 1, 1, 3, 1, 1]",0.5357372137499999
34,"[1, 3, 1, 1, 3, 5, 0, 1, 1, 1, 1, 5, 4, 1, 1, 4, 4, 1, 1, 1]",0.5357372137499999
19,"[4, 0, 1, 4, 3, 6, 1, 1, 1, 1, 1, 5, 5, 1, 1, 4, 1, 1, 2, 4]",0.5357372137499999
18,"[4, 0, 1, 4, 3, 6, 1, 1, 1, 1, 1, 5, 5, 1, 1, 4, 1, 1, 2, 4]",0.5357372137499999
6,"[3, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 5, 4, 6, 2, 2, 1, 1, 0, 1]",0.5357372137499999
11,"[1, 2, 0, 3, 0, 1, 4, 1, 0, 1, 1, 1, 4, 1, 6, 1, 2, 1, 0, 0]",0.53418163125
